SalesKey,TransactionId,DateKey,TimeKey,CustomerKey,ShopKey,MenuItemKey,Quantity,UnitPrice,TotalAmount,LoyaltyPointsEarned,LoyaltyPointsRedeemed,PaymentMethod,Size,SourceSystem,CreatedAt
1775,txn-001775,20250803,102200,284,20,19,4,2.75,11.00,3,1,Mobile Pay,Large,CosmosDB,2025-08-03 10:22:00.000
1776,txn-001776,20250802,20600,231,15,20,3,3.00,9.00,5,0,Gift Card,Medium,CosmosDB,2025-08-02 02:06:00.000
1777,txn-001777,20250802,45300,402,3,9,3,3.50,10.50,2,0,Credit Card,Small,CosmosDB,2025-08-02 04:53:00.000
1778,txn-001778,20250801,172000,345,4,3,4,4.25,17.00,5,1,Gift Card,Large,CosmosDB,2025-08-01 17:20:00.000
1779,txn-001779,20250803,81600,476,2,10,2,5.50,11.00,1,3,Credit Card,Large,CosmosDB,2025-08-03 08:16:00.000
1780,txn-001780,20250803,20700,162,4,2,4,3.25,13.00,0,1,Debit Card,Small,CosmosDB,2025-08-03 02:07:00.000
1781,txn-001781,20250802,125700,463,2,19,3,2.00,6.00,1,3,Debit Card,Medium,CosmosDB,2025-08-02 12:57:00.000
1782,txn-001782,20250802,235200,383,5,7,2,5.50,11.00,5,2,Mobile Pay,Large,CosmosDB,2025-08-02 23:52:00.000
1783,txn-001783,20250803,81000,162,2,6,4,6.00,24.00,2,2,Debit Card,Large,CosmosDB,2025-08-03 08:10:00.000
1784,txn-001784,20250801,61100,496,6,12,4,2.75,11.00,2,3,Gift Card,Small,CosmosDB,2025-08-01 06:11:00.000
1785,txn-001785,20250804,24300,235,17,8,1,3.75,3.75,2,1,Cash,Medium,CosmosDB,2025-08-04 02:43:00.000
1786,txn-001786,20250804,85600,393,1,2,1,3.25,3.25,5,0,Credit Card,Small,CosmosDB,2025-08-04 08:56:00.000
1787,txn-001787,20250802,141800,135,11,16,1,6.50,6.50,3,3,Mobile Pay,Medium,CosmosDB,2025-08-02 14:18:00.000
1788,txn-001788,20250802,124500,183,1,4,4,3.75,15.00,4,2,Credit Card,Small,CosmosDB,2025-08-02 12:45:00.000
1789,txn-001789,20250803,111100,182,5,5,4,4.50,18.00,2,0,Credit Card,Medium,CosmosDB,2025-08-03 11:11:00.000
1790,txn-001790,20250804,1100,250,10,1,1,3.00,3.00,4,1,Mobile Pay,Small,CosmosDB,2025-08-04 00:11:00.000
1791,txn-001791,20250802,214300,476,19,7,2,4.50,9.00,3,1,Cash,Medium,CosmosDB,2025-08-02 21:43:00.000
1792,txn-001792,20250801,63200,49,10,15,3,4.75,14.25,5,1,Gift Card,Small,CosmosDB,2025-08-01 06:32:00.000
1793,txn-001793,20250802,163900,7,6,12,3,3.50,10.50,5,1,Mobile Pay,Medium,CosmosDB,2025-08-02 16:39:00.000
1794,txn-001794,20250801,184100,224,15,13,1,3.25,3.25,0,1,Debit Card,Large,CosmosDB,2025-08-01 18:41:00.000
1795,txn-001795,20250803,33400,37,3,11,1,3.00,3.00,1,0,Gift Card,Medium,CosmosDB,2025-08-03 03:34:00.000
1796,txn-001796,20250804,93800,487,7,15,2,4.75,9.50,1,1,Cash,Small,CosmosDB,2025-08-04 09:38:00.000
1797,txn-001797,20250804,131300,29,19,1,4,3.00,12.00,2,2,Mobile Pay,Small,CosmosDB,2025-08-04 13:13:00.000
1798,txn-001798,20250802,82800,187,9,17,1,8.75,8.75,5,0,Gift Card,Large,CosmosDB,2025-08-02 08:28:00.000
1799,txn-001799,20250803,170500,170,5,20,2,4.50,9.00,3,1,Credit Card,Large,CosmosDB,2025-08-03 17:05:00.000
1800,txn-001800,20250803,234700,6,7,12,3,2.75,8.25,3,0,Gift Card,Small,CosmosDB,2025-08-03 23:47:00.000
1801,txn-001801,20250802,41900,448,11,4,4,4.75,19.00,5,3,Credit Card,Medium,CosmosDB,2025-08-02 04:19:00.000
1802,txn-001802,20250803,2200,100,6,9,1,5.25,5.25,1,2,Mobile Pay,Large,CosmosDB,2025-08-03 00:22:00.000
1803,txn-001803,20250802,63700,326,2,14,2,3.00,6.00,4,0,Credit Card,Medium,CosmosDB,2025-08-02 06:37:00.000
1804,txn-001804,20250803,224900,425,19,16,4,6.50,26.00,5,0,Cash,Medium,CosmosDB,2025-08-03 22:49:00.000
1805,txn-001805,20250801,71900,191,12,5,1,5.50,5.50,4,3,Cash,Large,CosmosDB,2025-08-01 07:19:00.000
1806,txn-001806,20250803,2000,364,10,5,2,4.50,9.00,1,3,Credit Card,Medium,CosmosDB,2025-08-03 00:20:00.000
1807,txn-001807,20250802,104900,410,20,16,4,5.75,23.00,0,2,Cash,Small,CosmosDB,2025-08-02 10:49:00.000
1808,txn-001808,20250801,83600,51,4,14,2,2.75,5.50,4,1,Debit Card,Medium,CosmosDB,2025-08-01 08:36:00.000
1809,txn-001809,20250803,160200,221,16,10,4,4.50,18.00,0,0,Mobile Pay,Medium,CosmosDB,2025-08-03 16:02:00.000
1810,txn-001810,20250804,113500,412,3,12,2,3.50,7.00,2,1,Credit Card,Medium,CosmosDB,2025-08-04 11:35:00.000
1811,txn-001811,20250802,193700,249,17,19,3,1.00,3.00,5,3,Gift Card,Small,CosmosDB,2025-08-02 19:37:00.000
1812,txn-001812,20250802,43200,418,6,14,2,2.75,5.50,4,3,Credit Card,Medium,CosmosDB,2025-08-02 04:32:00.000
1813,txn-001813,20250804,125200,356,10,15,4,5.50,22.00,3,3,Credit Card,Medium,CosmosDB,2025-08-04 12:52:00.000
1814,txn-001814,20250804,55700,220,14,18,2,7.75,15.50,1,0,Credit Card,Large,CosmosDB,2025-08-04 05:57:00.000
1815,txn-001815,20250804,105800,37,14,4,1,3.75,3.75,4,1,Mobile Pay,Small,CosmosDB,2025-08-04 10:58:00.000
1816,txn-001816,20250802,101900,119,5,16,4,7.25,29.00,0,3,Cash,Large,CosmosDB,2025-08-02 10:19:00.000
1817,txn-001817,20250803,72600,239,9,5,4,3.50,14.00,3,1,Cash,Small,CosmosDB,2025-08-03 07:26:00.000
1818,txn-001818,20250801,121200,442,1,3,2,4.25,8.50,0,3,Gift Card,Large,CosmosDB,2025-08-01 12:12:00.000
1819,txn-001819,20250802,61500,19,14,8,3,3.50,10.50,5,0,Mobile Pay,Medium,CosmosDB,2025-08-02 06:15:00.000
1820,txn-001820,20250802,130700,15,9,5,3,4.50,13.50,1,3,Mobile Pay,Medium,CosmosDB,2025-08-02 13:07:00.000
1821,txn-001821,20250802,34000,27,1,12,1,3.50,3.50,1,1,Mobile Pay,Medium,CosmosDB,2025-08-02 03:40:00.000
1822,txn-001822,20250801,173000,108,11,7,1,5.50,5.50,1,0,Cash,Large,CosmosDB,2025-08-01 17:30:00.000
1823,txn-001823,20250802,33200,135,9,12,4,3.50,14.00,4,3,Credit Card,Medium,CosmosDB,2025-08-02 03:32:00.000
1824,txn-001824,20250804,75300,268,19,11,3,2.75,8.25,0,2,Mobile Pay,Medium,CosmosDB,2025-08-04 07:53:00.000
1825,txn-001825,20250803,63000,11,18,7,4,3.50,14.00,2,2,Gift Card,Small,CosmosDB,2025-08-03 06:30:00.000
1826,txn-001826,20250802,43500,209,16,9,1,3.50,3.50,5,2,Debit Card,Small,CosmosDB,2025-08-02 04:35:00.000
1827,txn-001827,20250801,214900,413,7,14,3,2.00,6.00,0,2,Mobile Pay,Small,CosmosDB,2025-08-01 21:49:00.000
1828,txn-001828,20250803,51700,309,20,3,3,3.50,10.50,2,1,Cash,Medium,CosmosDB,2025-08-03 05:17:00.000
1829,txn-001829,20250802,155700,407,16,7,3,5.50,16.50,3,1,Gift Card,Large,CosmosDB,2025-08-02 15:57:00.000
1830,txn-001830,20250802,230500,224,12,7,3,5.25,15.75,0,2,Mobile Pay,Large,CosmosDB,2025-08-02 23:05:00.000
1831,txn-001831,20250803,203700,471,14,3,1,3.50,3.50,1,2,Gift Card,Medium,CosmosDB,2025-08-03 20:37:00.000
1832,txn-001832,20250802,70600,420,8,3,4,3.50,14.00,0,1,Mobile Pay,Medium,CosmosDB,2025-08-02 07:06:00.000
1833,txn-001833,20250801,151900,98,14,7,1,3.50,3.50,0,1,Gift Card,Small,CosmosDB,2025-08-01 15:19:00.000
1834,txn-001834,20250801,203400,470,7,1,1,4.00,4.00,4,3,Gift Card,Medium,CosmosDB,2025-08-01 20:34:00.000
1835,txn-001835,20250802,132500,69,12,2,4,4.25,17.00,3,0,Gift Card,Medium,CosmosDB,2025-08-02 13:25:00.000
1836,txn-001836,20250803,43800,401,5,20,2,3.00,6.00,0,3,Debit Card,Small,CosmosDB,2025-08-03 04:38:00.000
1837,txn-001837,20250803,140400,92,20,16,4,6.50,26.00,0,0,Cash,Medium,CosmosDB,2025-08-03 14:04:00.000
1838,txn-001838,20250802,12400,132,9,11,1,3.75,3.75,5,1,Cash,Large,CosmosDB,2025-08-02 01:24:00.000
1839,txn-001839,20250804,43200,405,13,9,4,5.00,20.00,0,3,Gift Card,Large,CosmosDB,2025-08-04 04:32:00.000
1840,txn-001840,20250804,34700,213,14,17,4,7.25,29.00,2,3,Mobile Pay,Small,CosmosDB,2025-08-04 03:47:00.000
1841,txn-001841,20250802,172300,54,8,13,1,1.75,1.75,5,1,Gift Card,Small,CosmosDB,2025-08-02 17:23:00.000
1842,txn-001842,20250803,163600,494,14,3,3,2.75,8.25,3,1,Mobile Pay,Small,CosmosDB,2025-08-03 16:36:00.000
1843,txn-001843,20250803,194800,486,13,8,1,2.50,2.50,0,0,Cash,Small,CosmosDB,2025-08-03 19:48:00.000
1844,txn-001844,20250801,104800,422,10,9,4,3.50,14.00,1,1,Credit Card,Small,CosmosDB,2025-08-01 10:48:00.000
1845,txn-001845,20250804,35300,464,8,18,3,7.00,21.00,0,1,Mobile Pay,Medium,CosmosDB,2025-08-04 03:53:00.000
1846,txn-001846,20250801,230600,58,17,20,4,3.00,12.00,0,2,Debit Card,Small,CosmosDB,2025-08-01 23:06:00.000
1847,txn-001847,20250801,132900,19,13,6,4,5.00,20.00,4,2,Mobile Pay,Medium,CosmosDB,2025-08-01 13:29:00.000
1848,txn-001848,20250802,161400,116,7,12,2,4.50,9.00,5,1,Cash,Large,CosmosDB,2025-08-02 16:14:00.000
1849,txn-001849,20250801,82600,144,2,13,1,3.50,3.50,4,3,Cash,Large,CosmosDB,2025-08-01 08:26:00.000
1850,txn-001850,20250803,4200,250,15,19,4,1.25,5.00,1,3,Gift Card,Small,CosmosDB,2025-08-03 00:42:00.000
1851,txn-001851,20250803,83600,77,15,12,1,2.75,2.75,4,2,Gift Card,Small,CosmosDB,2025-08-03 08:36:00.000
1852,txn-001852,20250802,142700,23,20,20,2,3.00,6.00,0,0,Credit Card,Small,CosmosDB,2025-08-02 14:27:00.000
1853,txn-001853,20250803,131800,158,1,9,1,4.25,4.25,1,0,Cash,Medium,CosmosDB,2025-08-03 13:18:00.000
1854,txn-001854,20250804,115400,246,16,6,3,3.75,11.25,5,2,Cash,Small,CosmosDB,2025-08-04 11:54:00.000
1855,txn-001855,20250801,230900,10,6,13,3,2.00,6.00,2,3,Debit Card,Small,CosmosDB,2025-08-01 23:09:00.000
1856,txn-001856,20250802,22000,6,15,16,1,5.75,5.75,3,3,Credit Card,Small,CosmosDB,2025-08-02 02:20:00.000
1857,txn-001857,20250801,235900,212,20,7,3,3.50,10.50,4,2,Cash,Small,CosmosDB,2025-08-01 23:59:00.000
1858,txn-001858,20250803,233300,378,4,4,2,4.75,9.50,1,0,Debit Card,Medium,CosmosDB,2025-08-03 23:33:00.000
1859,txn-001859,20250801,102700,66,14,9,4,5.25,21.00,1,2,Debit Card,Large,CosmosDB,2025-08-01 10:27:00.000
1860,txn-001860,20250803,71400,317,18,8,4,4.50,18.00,1,1,Credit Card,Large,CosmosDB,2025-08-03 07:14:00.000
1861,txn-001861,20250802,162500,380,7,8,3,2.50,7.50,0,3,Credit Card,Small,CosmosDB,2025-08-02 16:25:00.000
1862,txn-001862,20250803,54500,13,19,3,4,4.25,17.00,5,2,Debit Card,Large,CosmosDB,2025-08-03 05:45:00.000
1863,txn-001863,20250804,64300,293,18,10,1,3.75,3.75,3,2,Credit Card,Small,CosmosDB,2025-08-04 06:43:00.000
1864,txn-001864,20250803,221000,467,20,15,4,4.75,19.00,0,0,Cash,Small,CosmosDB,2025-08-03 22:10:00.000
1865,txn-001865,20250803,172100,464,13,20,4,3.00,12.00,0,2,Credit Card,Medium,CosmosDB,2025-08-03 17:21:00.000
1866,txn-001866,20250802,52400,57,2,12,4,2.75,11.00,4,3,Gift Card,Small,CosmosDB,2025-08-02 05:24:00.000
1867,txn-001867,20250803,193300,123,9,8,4,3.50,14.00,0,1,Gift Card,Medium,CosmosDB,2025-08-03 19:33:00.000
1868,txn-001868,20250804,33400,358,8,1,2,4.00,8.00,3,1,Gift Card,Medium,CosmosDB,2025-08-04 03:34:00.000
1869,txn-001869,20250801,192300,269,14,10,4,5.50,22.00,0,0,Cash,Large,CosmosDB,2025-08-01 19:23:00.000
1870,txn-001870,20250801,90000,429,17,7,1,3.50,3.50,4,3,Debit Card,Small,CosmosDB,2025-08-01 09:00:00.000
1871,txn-001871,20250804,100100,259,5,6,4,6.00,24.00,3,1,Debit Card,Large,CosmosDB,2025-08-04 10:01:00.000
1872,txn-001872,20250802,161000,442,10,9,2,4.25,8.50,5,3,Cash,Medium,CosmosDB,2025-08-02 16:10:00.000
1873,txn-001873,20250801,182500,442,11,6,3,5.00,15.00,4,2,Gift Card,Medium,CosmosDB,2025-08-01 18:25:00.000
1874,txn-001874,20250801,143900,23,9,18,1,6.50,6.50,4,2,Mobile Pay,Small,CosmosDB,2025-08-01 14:39:00.000
1875,txn-001875,20250804,72300,161,8,16,2,6.75,13.50,5,2,Cash,Medium,CosmosDB,2025-08-04 07:23:00.000
1876,txn-001876,20250802,103600,434,4,4,3,5.75,17.25,3,2,Cash,Large,CosmosDB,2025-08-02 10:36:00.000
1877,txn-001877,20250803,73500,16,8,15,2,6.25,12.50,0,1,Cash,Large,CosmosDB,2025-08-03 07:35:00.000
1878,txn-001878,20250802,130300,425,12,17,4,7.25,29.00,4,1,Cash,Small,CosmosDB,2025-08-02 13:03:00.000
1879,txn-001879,20250803,221400,258,11,4,4,5.75,23.00,2,2,Mobile Pay,Large,CosmosDB,2025-08-03 22:14:00.000
1880,txn-001880,20250803,141100,355,17,6,2,4.25,8.50,1,1,Gift Card,Small,CosmosDB,2025-08-03 14:11:00.000
1881,txn-001881,20250803,213700,258,3,17,4,8.00,32.00,5,2,Gift Card,Medium,CosmosDB,2025-08-03 21:37:00.000
1882,txn-001882,20250801,154500,390,5,5,3,3.50,10.50,5,3,Credit Card,Small,CosmosDB,2025-08-01 15:45:00.000
1883,txn-001883,20250801,164400,204,17,17,3,8.75,26.25,4,1,Credit Card,Large,CosmosDB,2025-08-01 16:44:00.000
1884,txn-001884,20250801,164600,87,8,15,3,5.25,15.75,1,1,Credit Card,Medium,CosmosDB,2025-08-01 16:46:00.000
1885,txn-001885,20250801,93400,345,18,11,3,2.25,6.75,0,2,Cash,Small,CosmosDB,2025-08-01 09:34:00.000
1886,txn-001886,20250804,72600,427,18,9,4,4.50,18.00,0,0,Cash,Medium,CosmosDB,2025-08-04 07:26:00.000
1887,txn-001887,20250803,174900,174,6,1,3,5.00,15.00,3,3,Mobile Pay,Large,CosmosDB,2025-08-03 17:49:00.000
1888,txn-001888,20250801,130600,143,15,2,2,3.25,6.50,5,3,Debit Card,Small,CosmosDB,2025-08-01 13:06:00.000
1889,txn-001889,20250803,220300,354,17,6,4,4.00,16.00,1,1,Credit Card,Small,CosmosDB,2025-08-03 22:03:00.000
1890,txn-001890,20250803,215400,108,7,5,1,3.25,3.25,2,1,Gift Card,Small,CosmosDB,2025-08-03 21:54:00.000
1891,txn-001891,20250803,14800,140,11,19,4,2.00,8.00,4,0,Cash,Medium,CosmosDB,2025-08-03 01:48:00.000
1892,txn-001892,20250804,700,115,7,14,3,2.00,6.00,1,2,Credit Card,Small,CosmosDB,2025-08-04 00:07:00.000
1893,txn-001893,20250802,221600,475,6,2,3,5.50,16.50,0,3,Mobile Pay,Large,CosmosDB,2025-08-02 22:16:00.000
1894,txn-001894,20250802,115700,6,20,8,4,4.50,18.00,3,3,Cash,Large,CosmosDB,2025-08-02 11:57:00.000
1895,txn-001895,20250803,111700,38,20,1,4,4.25,17.00,1,1,Mobile Pay,Medium,CosmosDB,2025-08-03 11:17:00.000
1896,txn-001896,20250804,60600,19,1,16,1,5.75,5.75,0,3,Credit Card,Small,CosmosDB,2025-08-04 06:06:00.000
1897,txn-001897,20250802,233900,258,19,5,2,5.50,11.00,1,2,Credit Card,Large,CosmosDB,2025-08-02 23:39:00.000
1898,txn-001898,20250803,55400,467,12,7,3,4.50,13.50,1,0,Debit Card,Medium,CosmosDB,2025-08-03 05:54:00.000
1899,txn-001899,20250802,100,297,7,10,2,4.50,9.00,5,2,Credit Card,Medium,CosmosDB,2025-08-02 00:01:00.000
1900,txn-001900,20250803,114800,484,1,16,4,6.50,26.00,1,0,Cash,Medium,CosmosDB,2025-08-03 11:48:00.000
1901,txn-001901,20250802,220800,366,20,6,2,6.00,12.00,5,2,Cash,Large,CosmosDB,2025-08-02 22:08:00.000
1902,txn-001902,20250802,125200,317,17,7,4,4.75,19.00,0,1,Debit Card,Medium,CosmosDB,2025-08-02 12:52:00.000
1903,txn-001903,20250803,152400,475,14,19,2,2.00,4.00,1,1,Gift Card,Medium,CosmosDB,2025-08-03 15:24:00.000
1904,txn-001904,20250804,30400,6,12,11,4,2.25,9.00,2,2,Gift Card,Small,CosmosDB,2025-08-04 03:04:00.000
1905,txn-001905,20250803,142000,55,3,17,2,8.75,17.50,1,0,Credit Card,Large,CosmosDB,2025-08-03 14:20:00.000
1906,txn-001906,20250802,125400,280,4,2,3,4.25,12.75,1,3,Debit Card,Medium,CosmosDB,2025-08-02 12:54:00.000
1907,txn-001907,20250801,215000,93,6,1,4,5.00,20.00,3,2,Cash,Large,CosmosDB,2025-08-01 21:50:00.000
1908,txn-001908,20250803,33100,21,3,6,3,4.00,12.00,4,0,Mobile Pay,Small,CosmosDB,2025-08-03 03:31:00.000
1909,txn-001909,20250804,111400,183,3,15,2,6.25,12.50,3,1,Mobile Pay,Large,CosmosDB,2025-08-04 11:14:00.000
1910,txn-001910,20250801,140300,200,7,11,1,2.25,2.25,3,0,Mobile Pay,Small,CosmosDB,2025-08-01 14:03:00.000
1911,txn-001911,20250803,125700,167,11,13,2,3.25,6.50,1,2,Debit Card,Large,CosmosDB,2025-08-03 12:57:00.000
1912,txn-001912,20250804,21700,479,3,20,1,4.50,4.50,5,0,Credit Card,Large,CosmosDB,2025-08-04 02:17:00.000
1913,txn-001913,20250803,180300,125,11,6,4,6.00,24.00,5,1,Mobile Pay,Large,CosmosDB,2025-08-03 18:03:00.000
1914,txn-001914,20250804,121500,276,19,11,3,3.75,11.25,5,3,Mobile Pay,Large,CosmosDB,2025-08-04 12:15:00.000
1915,txn-001915,20250803,35600,45,19,13,2,3.25,6.50,5,2,Credit Card,Large,CosmosDB,2025-08-03 03:56:00.000
1916,txn-001916,20250803,133400,50,17,5,3,3.50,10.50,4,3,Gift Card,Small,CosmosDB,2025-08-03 13:34:00.000
1917,txn-001917,20250802,20000,292,15,13,4,1.75,7.00,5,2,Cash,Small,CosmosDB,2025-08-02 02:00:00.000
1918,txn-001918,20250804,70600,18,2,5,2,3.50,7.00,0,1,Mobile Pay,Small,CosmosDB,2025-08-04 07:06:00.000
1919,txn-001919,20250802,14000,358,16,1,2,5.00,10.00,2,3,Debit Card,Large,CosmosDB,2025-08-02 01:40:00.000
1920,txn-001920,20250802,173400,433,15,9,1,4.25,4.25,5,1,Gift Card,Medium,CosmosDB,2025-08-02 17:34:00.000
1921,txn-001921,20250804,15800,455,7,2,1,3.25,3.25,2,1,Mobile Pay,Small,CosmosDB,2025-08-04 01:58:00.000
1922,txn-001922,20250801,152500,481,5,14,1,2.75,2.75,0,2,Cash,Medium,CosmosDB,2025-08-01 15:25:00.000
1923,txn-001923,20250803,143700,328,2,14,3,3.50,10.50,3,2,Gift Card,Large,CosmosDB,2025-08-03 14:37:00.000
1924,txn-001924,20250802,232800,151,1,14,1,2.75,2.75,0,1,Credit Card,Medium,CosmosDB,2025-08-02 23:28:00.000
1925,txn-001925,20250803,12800,71,15,6,1,6.00,6.00,5,0,Credit Card,Large,CosmosDB,2025-08-03 01:28:00.000
1926,txn-001926,20250802,10800,393,12,1,1,4.25,4.25,4,0,Gift Card,Medium,CosmosDB,2025-08-02 01:08:00.000
1927,txn-001927,20250802,92500,336,13,13,3,1.75,5.25,5,3,Mobile Pay,Small,CosmosDB,2025-08-02 09:25:00.000
1928,txn-001928,20250801,234700,390,5,4,4,4.75,19.00,4,0,Debit Card,Medium,CosmosDB,2025-08-01 23:47:00.000
1929,txn-001929,20250803,71200,399,3,15,1,4.75,4.75,3,1,Credit Card,Small,CosmosDB,2025-08-03 07:12:00.000
1930,txn-001930,20250804,133100,227,12,12,1,4.25,4.25,4,1,Mobile Pay,Large,CosmosDB,2025-08-04 13:31:00.000
1931,txn-001931,20250802,84800,131,19,19,4,2.00,8.00,2,2,Cash,Medium,CosmosDB,2025-08-02 08:48:00.000
1932,txn-001932,20250802,180400,112,18,12,2,3.00,6.00,2,0,Credit Card,Small,CosmosDB,2025-08-02 18:04:00.000
1933,txn-001933,20250802,62100,361,10,9,2,4.25,8.50,0,0,Cash,Medium,CosmosDB,2025-08-02 06:21:00.000
1934,txn-001934,20250803,44200,192,9,12,4,3.50,14.00,0,2,Debit Card,Medium,CosmosDB,2025-08-03 04:42:00.000
1935,txn-001935,20250802,123600,434,2,12,1,3.50,3.50,0,1,Cash,Medium,CosmosDB,2025-08-02 12:36:00.000
1936,txn-001936,20250802,132600,495,16,7,4,4.50,18.00,3,3,Credit Card,Medium,CosmosDB,2025-08-02 13:26:00.000
1937,txn-001937,20250804,60200,241,10,14,1,2.75,2.75,3,3,Credit Card,Medium,CosmosDB,2025-08-04 06:02:00.000
1938,txn-001938,20250803,221200,197,5,11,3,3.00,9.00,0,1,Credit Card,Medium,CosmosDB,2025-08-03 22:12:00.000
1939,txn-001939,20250803,201200,305,13,18,4,6.00,24.00,5,1,Mobile Pay,Small,CosmosDB,2025-08-03 20:12:00.000
1940,txn-001940,20250801,180100,416,20,12,2,4.25,8.50,2,3,Mobile Pay,Large,CosmosDB,2025-08-01 18:01:00.000
1941,txn-001941,20250802,213100,277,9,7,4,4.50,18.00,0,1,Gift Card,Medium,CosmosDB,2025-08-02 21:31:00.000
1942,txn-001942,20250802,25300,338,11,13,4,2.50,10.00,4,1,Mobile Pay,Medium,CosmosDB,2025-08-02 02:53:00.000
1943,txn-001943,20250802,184800,313,20,14,2,3.50,7.00,3,3,Credit Card,Large,CosmosDB,2025-08-02 18:48:00.000
1944,txn-001944,20250801,75000,278,11,10,1,4.50,4.50,0,0,Mobile Pay,Medium,CosmosDB,2025-08-01 07:50:00.000
1945,txn-001945,20250802,142100,486,4,3,1,4.25,4.25,3,1,Credit Card,Large,CosmosDB,2025-08-02 14:21:00.000
1946,txn-001946,20250804,32800,71,17,11,2,2.25,4.50,1,1,Debit Card,Small,CosmosDB,2025-08-04 03:28:00.000
1947,txn-001947,20250803,45400,14,15,17,2,7.25,14.50,3,0,Mobile Pay,Small,CosmosDB,2025-08-03 04:54:00.000
1948,txn-001948,20250803,53600,197,19,16,3,5.75,17.25,5,0,Gift Card,Small,CosmosDB,2025-08-03 05:36:00.000
1949,txn-001949,20250803,115300,304,11,3,4,4.25,17.00,3,2,Credit Card,Large,CosmosDB,2025-08-03 11:53:00.000
1950,txn-001950,20250801,152000,119,1,15,3,4.75,14.25,0,2,Credit Card,Small,CosmosDB,2025-08-01 15:20:00.000
1951,txn-001951,20250802,41900,125,17,13,3,2.50,7.50,1,0,Debit Card,Medium,CosmosDB,2025-08-02 04:19:00.000
1952,txn-001952,20250804,95800,270,18,6,1,5.00,5.00,0,0,Debit Card,Medium,CosmosDB,2025-08-04 09:58:00.000
1953,txn-001953,20250803,214800,344,13,5,4,3.50,14.00,3,0,Debit Card,Small,CosmosDB,2025-08-03 21:48:00.000
1954,txn-001954,20250803,72900,45,10,11,2,2.25,4.50,2,2,Mobile Pay,Small,CosmosDB,2025-08-03 07:29:00.000
1955,txn-001955,20250803,194400,74,1,7,3,3.50,10.50,3,2,Credit Card,Small,CosmosDB,2025-08-03 19:44:00.000
1956,txn-001956,20250803,170300,129,15,11,4,3.00,12.00,5,1,Debit Card,Medium,CosmosDB,2025-08-03 17:03:00.000
1957,txn-001957,20250803,10000,4,10,2,2,5.25,10.50,5,3,Debit Card,Large,CosmosDB,2025-08-03 01:00:00.000
1958,txn-001958,20250803,213200,308,15,18,3,7.75,23.25,3,1,Gift Card,Large,CosmosDB,2025-08-03 21:32:00.000
1959,txn-001959,20250802,90300,133,9,7,4,5.25,21.00,1,2,Mobile Pay,Large,CosmosDB,2025-08-02 09:03:00.000
1960,txn-001960,20250804,110000,225,7,13,3,1.75,5.25,4,0,Debit Card,Small,CosmosDB,2025-08-04 11:00:00.000
1961,txn-001961,20250801,153300,237,8,19,4,2.00,8.00,1,3,Debit Card,Medium,CosmosDB,2025-08-01 15:33:00.000
1962,txn-001962,20250803,103300,488,11,19,2,1.25,2.50,2,3,Cash,Small,CosmosDB,2025-08-03 10:33:00.000
1963,txn-001963,20250802,22300,73,15,2,2,5.50,11.00,2,2,Mobile Pay,Large,CosmosDB,2025-08-02 02:23:00.000
1964,txn-001964,20250803,30500,140,15,6,4,4.00,16.00,2,0,Cash,Small,CosmosDB,2025-08-03 03:05:00.000
1965,txn-001965,20250801,173400,326,1,9,4,4.00,16.00,3,0,Debit Card,Medium,CosmosDB,2025-08-01 17:34:00.000
1966,txn-001966,20250804,101800,313,5,3,4,3.50,14.00,2,2,Debit Card,Medium,CosmosDB,2025-08-04 10:18:00.000
1967,txn-001967,20250803,33500,474,12,12,3,2.75,8.25,4,3,Credit Card,Small,CosmosDB,2025-08-03 03:35:00.000
1968,txn-001968,20250802,173600,495,12,3,1,3.50,3.50,5,0,Credit Card,Medium,CosmosDB,2025-08-02 17:36:00.000
1969,txn-001969,20250803,65400,139,18,16,4,7.25,29.00,5,2,Debit Card,Large,CosmosDB,2025-08-03 06:54:00.000
1970,txn-001970,20250801,231300,498,15,7,2,3.50,7.00,0,0,Gift Card,Small,CosmosDB,2025-08-01 23:13:00.000
1971,txn-001971,20250803,72700,446,9,2,2,3.25,6.50,3,2,Debit Card,Small,CosmosDB,2025-08-03 07:27:00.000
1972,txn-001972,20250804,125000,51,6,15,1,6.25,6.25,0,2,Gift Card,Large,CosmosDB,2025-08-04 12:50:00.000
1973,txn-001973,20250803,185600,375,15,19,1,2.75,2.75,0,0,Gift Card,Large,CosmosDB,2025-08-03 18:56:00.000
1974,txn-001974,20250803,151300,409,14,9,3,4.25,12.75,1,2,Credit Card,Medium,CosmosDB,2025-08-03 15:13:00.000
1975,txn-001975,20250802,71500,349,20,11,3,2.25,6.75,4,0,Credit Card,Small,CosmosDB,2025-08-02 07:15:00.000
1976,txn-001976,20250802,82700,52,4,14,3,3.50,10.50,4,2,Credit Card,Large,CosmosDB,2025-08-02 08:27:00.000
1977,txn-001977,20250803,122300,62,11,2,3,4.25,12.75,1,1,Cash,Medium,CosmosDB,2025-08-03 12:23:00.000
1978,txn-001978,20250802,210200,319,20,3,1,3.50,3.50,4,2,Debit Card,Medium,CosmosDB,2025-08-02 21:02:00.000
1979,txn-001979,20250801,225800,75,2,4,3,3.75,11.25,4,3,Mobile Pay,Small,CosmosDB,2025-08-01 22:58:00.000
1980,txn-001980,20250802,51400,298,19,7,1,4.50,4.50,4,0,Mobile Pay,Medium,CosmosDB,2025-08-02 05:14:00.000
